host_epoch_ns,host_monotonic_ns,source_ip,session,seq,device_ms,frame_id,loop_dt_ms,fps,detect_ms,measured,valid,coasting,track_x,track_y,measurement_x,measurement_y,measurement_radius,radius,position,position_px,error_px,lateral_px,velocity_px_s,quality,position_rejects,lateral_rejects,fixture_rejects,quality_rejects,jump_rejects,hits,misses,raw_blob_count,circle_count,candidate_count,candidates,local_search,fell_back,axis_x0,axis_y0,axis_x1,axis_y1,roi_x,roi_y,roi_w,roi_h,pipe_measured,pipe_valid,pipe_age_frames,pipe_blob_count,pipe_length,pipe_width,pipe_score
1785393983441585500,107254193695300,10.16.6.1,0015bb37,5514,187045,8666,24,26.85,9,True,True,False,368.043,110.473,368.042,110.516,8.0,8.072,0.935,316.03,147,-2,0.0,57.933,0,0,0,0,0,3,0,5,0,1,"[[369.381, 110.539, 8.0, 57.933]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1999.434
1785393983481794700,107254233903800,10.16.6.1,0015bb37,5515,187080,8668,13,28.15,9,True,True,False,368.042,110.528,368.041,110.571,8.75,8.495,0.935,316.03,147,-2,0.0,60.9,0,0,0,0,0,5,0,5,0,1,"[[370.142, 110.606, 8.75, 60.9]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1999.434
1785393983514601000,107254266710000,10.16.6.1,0015bb37,5516,187114,8670,12,30.12,13,False,True,True,368.042,110.535,,,,8.499,0.935,316.03,147,-2,0.0,38.593,0,0,0,0,0,0,1,4,0,0,[],True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,21.023,2066.405
1785393983558913900,107254311024400,10.16.6.1,0015bb37,5517,187146,8671,32,30.16,21,True,True,False,368.042,110.505,368.042,110.481,7.5,7.78,0.935,316.03,147,-2,0.0,63.153,0,0,0,0,0,1,0,5,0,1,"[[369.229, 110.501, 7.5, 63.153]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,21.023,2066.405
1785393983573715100,107254325825200,10.16.6.1,0015bb37,5518,187177,8672,31,31.13,9,True,True,False,368.042,110.487,368.043,110.473,8.5,8.298,0.935,316.03,147,-2,0.0,62.425,0,0,0,0,0,2,0,5,0,1,"[[370.338, 110.511, 8.5, 62.425]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,21.023,2066.405
1785393983635475700,107254387585900,10.16.6.1,0015bb37,5519,187219,8674,20,32.74,24,True,True,False,368.043,110.464,368.042,110.531,8.5,8.434,0.935,316.03,147,-2,0.0,63.968,0,0,0,0,0,4,0,5,0,1,"[[370.272, 110.569, 8.5, 63.968]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,21.023,2066.405
1785393983704727200,107254456836500,10.16.6.1,0015bb37,5520,187262,8675,43,31.8,48,True,True,False,368.043,110.432,368.044,110.406,8.25,8.301,0.935,316.03,147,-2,0.0,57.335,0,0,0,0,0,5,0,5,0,1,"[[369.202, 110.425, 8.25, 57.335]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,22.022,1997.934
1785393983754517200,107254506628500,10.16.6.1,0015bb37,5521,187334,8676,72,31.8,21,True,True,False,368.041,110.556,368.04,110.658,8.25,8.264,0.935,316.03,147,-2,0.0,59.41,0,0,0,0,0,6,0,5,0,1,"[[368.908, 110.673, 8.25, 59.41]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1997.934
1785393983787679000,107254539788900,10.16.6.1,0015bb37,5522,187379,8677,45,33.0,10,False,True,True,368.041,110.556,,,,8.264,0.935,316.03,147,-2,0.0,38.616,0,0,0,0,0,0,1,4,0,0,[],True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,22.022,1997.934
1785393983838498700,107254590608400,10.16.6.1,0015bb37,5523,187408,8678,29,32.28,34,True,True,False,368.041,110.588,368.04,110.614,8.25,8.254,0.935,316.03,147,-2,0.0,64.69,0,0,0,0,0,1,0,5,0,1,"[[370.311, 110.652, 8.25, 64.69]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1997.934
1785393983888626700,107254640736600,10.16.6.1,0015bb37,5524,187467,8679,59,32.19,14,True,True,False,368.042,110.54,368.042,110.501,8.25,8.251,0.935,316.03,147,-2,0.0,61.505,0,0,0,0,0,2,0,5,0,1,"[[368.862, 110.514, 8.25, 61.505]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,22.022,1997.934
1785393983924742100,107254676854300,10.16.6.1,0015bb37,5525,187515,8680,48,32.27,15,True,True,False,368.042,110.5,368.043,110.467,8.0,8.07,0.935,316.03,147,-2,0.0,57.933,0,0,0,0,0,3,0,5,0,1,"[[369.161, 110.486, 8.0, 57.933]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,1,179.025,22.022,1999.584
1785393983939276100,107254691385800,10.16.6.1,0015bb37,5526,187546,8681,31,33.13,6,True,True,False,368.04,110.603,368.039,110.687,8.5,8.38,0.935,316.03,147,-2,0.0,66.563,0,0,0,0,0,4,0,5,0,1,"[[369.747, 110.715, 8.5, 66.563]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1999.584
1785393983974048400,107254726158500,10.16.6.1,0015bb37,5527,187578,8683,16,33.87,9,True,True,False,368.042,110.513,368.042,110.497,8.0,8.08,0.935,316.03,147,-2,0.0,57.399,0,0,0,0,0,6,0,5,0,1,"[[369.529, 110.522, 8.0, 57.399]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1999.584
1785393984011198500,107254763311400,10.16.6.1,0015bb37,5528,187611,8685,14,34.24,12,True,True,False,368.042,110.489,368.042,110.496,8.5,8.467,0.935,316.03,147,-2,0.0,62.938,0,0,0,0,0,8,0,5,0,1,"[[368.649, 110.506, 8.5, 62.938]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,21.023,2065.355
1785393984045449700,107254797560000,10.16.6.1,0015bb37,5529,187649,8687,13,34.36,9,True,True,False,368.041,110.559,368.041,110.555,8.5,8.497,0.935,316.03,147,-2,0.0,66.042,0,0,0,0,0,10,0,5,0,1,"[[369.925, 110.587, 8.5, 66.042]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,21.023,2065.355
1785393984079251500,107254831361400,10.16.6.1,0015bb37,5530,187683,8689,13,34.41,4,True,True,False,368.04,110.638,368.039,110.699,8.5,8.55,0.935,316.03,147,-2,0.0,63.968,0,0,0,0,0,12,0,5,0,1,"[[370.087, 110.733, 8.5, 63.968]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,21.023,2065.355
1785393984117420900,107254869531700,10.16.6.1,0015bb37,5531,187721,8691,23,35.52,9,True,True,False,368.041,110.57,368.041,110.561,8.5,8.504,0.935,316.03,147,-2,0.0,66.042,0,0,0,0,0,14,0,5,0,1,"[[369.951, 110.593, 8.5, 66.042]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1997.784
1785393984138566400,107254890676200,10.16.6.1,0015bb37,5532,187742,8692,21,35.69,5,True,True,False,368.041,110.592,368.04,110.609,8.75,8.681,0.935,316.03,147,-2,0.0,62.883,0,0,0,0,0,15,0,5,0,1,"[[370.06, 110.643, 8.75, 62.883]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,22.022,1997.784
1785393984167238800,107254919348400,10.16.6.1,0015bb37,5533,187771,8694,14,37.25,9,True,True,False,368.042,110.486,368.042,110.493,8.25,8.284,0.935,316.03,147,-2,0.0,66.3,0,0,0,0,0,17,0,5,0,1,"[[370.219, 110.529, 8.25, 66.3]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,22.022,1997.784
1785393984204751800,107254956862100,10.16.6.1,0015bb37,5534,187809,8696,18,43.33,8,True,True,False,368.041,110.597,368.04,110.638,8.25,8.303,0.935,316.03,147,-2,0.0,64.69,0,0,0,0,0,19,0,5,0,1,"[[370.485, 110.679, 8.25, 64.69]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,21.023,2066.555
1785393984237860700,107254989970400,10.16.6.1,0015bb37,5535,187841,8698,14,49.32,8,True,True,False,368.04,110.629,368.04,110.655,8.75,8.625,0.935,316.03,147,-2,0.0,63.382,0,0,0,0,0,1,0,5,0,1,"[[370.066, 110.689, 8.75, 63.382]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,21.023,2066.555
1785393984275192200,107255027302100,10.16.6.1,0015bb37,5536,187876,8700,20,55.98,11,True,True,False,368.041,110.573,368.041,110.542,8.25,8.279,0.935,316.03,147,-2,0.0,64.156,0,0,0,0,0,3,0,5,0,1,"[[370.515, 110.584, 8.25, 64.156]]",True,False,52.024,107.177,389.976,112.823,48,95,347,31,True,True,0,1,179.025,21.023,2066.705
1785393984308522500,107255060633200,10.16.6.1,0015bb37,5537,187912,8702,19,57.13,5,True,True,False,368.041,110.544,368.042,110.534,8.25,8.303,0.935,316.03,147,-2,0.0,64.69,0,0,0,0,0,5,0,5,0,1,"[[370.277, 110.571, 8.25, 64.69]]",True,False,52.024,107.177,389.976,112.823,48,95,347,31,False,True,2,0,179.025,21.023,2066.705
1785393984347296700,107255099406700,10.16.6.1,0015bb37,5538,187942,8704,15,57.98,10,True,True,False,368.041,110.57,368.041,110.581,8.25,8.305,0.935,316.03,147,-2,0.0,63.091,0,0,0,0,0,7,0,5,0,1,"[[370.502, 110.622, 8.25, 63.091]]",True,False,52.024,107.177,389.976,112.823,48,95,347,31,False,True,4,0,179.025,21.023,2066.705
1785393984374538100,107255126648000,10.16.6.1,0015bb37,5539,187975,8705,33,55.04,12,False,True,True,368.041,110.57,,,,8.305,0.935,316.03,147,-2,0.0,41.009,0,0,0,0,0,0,1,4,0,0,[],True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,22.022,1998.234
1785393984409451000,107255161561000,10.16.6.1,0015bb37,5540,188013,8707,16,54.98,9,True,True,False,368.041,110.578,368.041,110.561,8.5,8.485,0.935,316.03,147,-2,0.0,63.968,0,0,0,0,0,2,0,5,0,1,"[[370.068, 110.595, 8.5, 63.968]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,22.022,1998.234
1785393984432920100,107255185030900,10.16.6.1,0015bb37,5542,188034,8708,21,54.05,11,True,True,False,368.042,110.519,368.043,110.471,8.25,8.316,0.935,316.03,147,-2,0.0,59.931,0,0,0,0,0,3,0,5,0,1,"[[369.031, 110.487, 8.25, 59.931]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1998.234
1785393984470375000,107255222485000,10.16.6.1,0015bb37,5543,188067,8710,16,54.82,16,False,True,True,368.042,110.49,,,,8.268,0.935,316.03,147,-2,0.0,36.599,0,0,0,0,0,0,1,4,0,0,[],True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,22.022,1998.234
1785393984503909200,107255256018700,10.16.6.1,0015bb37,5544,188107,8712,15,54.82,5,True,True,False,368.042,110.504,368.042,110.511,8.25,8.251,0.935,316.03,147,-2,0.0,58.889,0,0,0,0,0,2,0,5,0,1,"[[368.966, 110.527, 8.25, 58.889]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,22.022,1998.234
1785393984533146400,107255285256000,10.16.6.1,0015bb37,5545,188135,8714,13,54.63,11,True,True,False,368.042,110.537,368.041,110.562,8.25,8.301,0.935,316.03,147,-2,0.0,63.623,0,0,0,0,0,4,0,5,0,1,"[[370.458, 110.603, 8.25, 63.623]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,22.022,1998.234
1785393984575188000,107255327298300,10.16.6.1,0015bb37,5546,188179,8716,22,54.67,4,True,True,False,368.043,110.449,368.044,110.391,8.25,8.254,0.935,316.03,147,-2,0.0,57.335,0,0,0,0,0,6,0,5,0,1,"[[369.187, 110.41, 8.25, 57.335]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1999.134
1785393984604749600,107255356859500,10.16.6.1,0015bb37,5547,188209,8718,15,54.31,8,True,True,False,368.041,110.562,368.04,110.643,8.25,8.301,0.935,316.03,147,-2,0.0,64.156,0,0,0,0,0,8,0,5,0,1,"[[370.542, 110.685, 8.25, 64.156]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1999.134
1785393984662445600,107255414556200,10.16.6.1,0015bb37,5548,188254,8720,26,52.56,14,True,True,False,368.042,110.488,368.043,110.472,8.25,8.304,0.935,316.03,147,-2,0.0,56.82,0,0,0,0,0,10,0,5,0,1,"[[369.129, 110.49, 8.25, 56.82]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,21.023,2067.755
1785393984676943900,107255429053900,10.16.6.1,0015bb37,5549,188281,8721,27,51.98,8,True,True,False,368.041,110.563,368.04,110.625,8.25,8.265,0.935,316.03,147,-2,0.0,63.091,0,0,0,0,0,11,0,5,0,1,"[[368.701, 110.636, 8.25, 63.091]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,21.023,2067.755
1785393984699899200,107255452009300,10.16.6.1,0015bb37,5550,188301,8722,20,50.58,11,True,True,False,368.041,110.596,368.04,110.623,8.5,8.434,0.935,316.03,147,-2,0.0,57.865,0,0,0,0,0,12,0,5,0,1,"[[368.902, 110.638, 8.5, 57.865]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,21.023,2067.755
1785393984733031600,107255485141500,10.16.6.1,0015bb37,5551,188334,8724,16,51.36,7,True,True,False,368.041,110.599,368.04,110.642,8.5,8.545,0.935,316.03,147,-2,0.0,62.938,0,0,0,0,0,14,0,5,0,1,"[[370.255, 110.679, 8.5, 62.938]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,21.023,2067.755
1785393984772147300,107255524257300,10.16.6.1,0015bb37,5552,188375,8726,24,52.29,9,True,True,False,368.04,110.629,368.04,110.634,8.75,8.633,0.935,316.03,147,-2,0.0,59.915,0,0,0,0,0,16,0,5,0,1,"[[370.299, 110.671, 8.75, 59.915]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1997.934
1785393984806105100,107255558215000,10.16.6.1,0015bb37,5553,188403,8728,13,54.18,11,True,True,False,368.04,110.651,368.039,110.716,8.25,8.23,0.935,316.03,147,-2,0.0,66.3,0,0,0,0,0,18,0,5,0,1,"[[370.245, 110.753, 8.25, 66.3]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1997.934
1785393984845094000,107255597204100,10.16.6.1,0015bb37,5554,188437,8730,12,53.38,21,True,True,False,368.041,110.567,368.042,110.518,8.0,8.068,0.935,316.03,147,-2,0.0,58.47,0,0,0,0,0,20,0,5,0,1,"[[369.4, 110.541, 8.0, 58.47]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,21.023,2066.855
1785393984866665900,107255618777600,10.16.6.1,0015bb37,5555,188463,8731,26,53.07,12,True,True,False,368.041,110.571,368.041,110.575,8.0,8.019,0.935,316.03,147,-2,0.0,55.803,0,0,0,0,0,21,0,5,0,1,"[[369.65, 110.602, 8.0, 55.803]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,21.023,2066.855
1785393984895021400,107255647130000,10.16.6.1,0015bb37,5556,188498,8733,13,53.07,10,False,True,True,368.042,110.508,,,,8.185,0.935,316.03,147,-2,0.0,36.933,0,0,0,0,0,0,1,4,0,0,[],True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,21.023,2066.855
1785393984938671500,107255690783300,10.16.6.1,0015bb37,5557,188532,8735,13,53.18,15,True,True,False,368.041,110.576,368.041,110.569,8.25,8.245,0.935,316.03,147,-2,0.0,62.561,0,0,0,0,0,2,0,5,0,1,"[[370.347, 110.607, 8.25, 62.561]]",True,False,52.024,107.177,389.976,112.823,48,95,347,31,True,True,0,2,179.025,21.023,2065.805
1785393984968242400,107255720352600,10.16.6.1,0015bb37,5558,188570,8737,13,52.64,11,True,True,False,368.044,110.4,368.045,110.305,8.0,8.12,0.935,316.03,147,-2,0.0,56.865,0,0,0,0,0,4,0,5,0,1,"[[369.425, 110.328, 8.0, 56.865]]",True,False,52.024,107.177,389.976,112.823,48,95,347,31,False,True,2,0,179.025,21.023,2065.805
1785393985002154400,107255754264500,10.16.6.1,0015bb37,5559,188605,8739,13,52.42,10,False,True,True,368.043,110.439,,,,8.214,0.935,316.03,147,-2,0.0,42.048,0,0,0,0,0,0,1,4,0,0,[],True,False,52.024,107.177,389.976,112.823,48,95,347,31,False,True,4,0,179.025,21.023,2065.805
1785393985039203400,107255791313000,10.16.6.1,0015bb37,5560,188642,8741,22,55.27,9,True,True,False,368.043,110.422,368.044,110.402,8.25,8.247,0.935,316.03,147,-2,0.0,60.455,0,0,0,0,0,2,0,5,0,1,"[[369.052, 110.419, 8.25, 60.455]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1997.934
1785393985072596500,107255824706200,10.16.6.1,0015bb37,5561,188676,8743,19,56.55,5,True,True,False,368.042,110.519,368.041,110.541,8.25,8.25,0.935,316.03,147,-2,0.0,63.091,0,0,0,0,0,4,0,5,0,1,"[[370.433, 110.581, 8.25, 63.091]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1997.934
1785393985110604900,107255862714600,10.16.6.1,0015bb37,5562,188704,8745,13,55.92,17,True,True,False,368.043,110.472,368.043,110.457,8.0,8.12,0.935,316.03,147,-2,0.0,56.865,0,0,0,0,0,6,0,5,0,1,"[[369.494, 110.481, 8.0, 56.865]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,22.022,1998.834
1785393985133557400,107255885667300,10.16.6.1,0015bb37,5563,188729,8746,25,55.98,13,True,True,False,368.043,110.479,368.042,110.485,8.0,8.034,0.935,316.03,147,-2,0.0,57.933,0,0,0,0,0,7,0,5,0,1,"[[369.441, 110.508, 8.0, 57.933]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1998.834
1785393985163110600,107255915220100,10.16.6.1,0015bb37,5564,188764,8748,12,55.41,11,True,True,False,368.043,110.427,368.043,110.431,8.25,8.233,0.935,316.03,147,-2,0.0,56.82,0,0,0,0,0,9,0,5,0,1,"[[369.33, 110.453, 8.25, 56.82]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1998.834
1785393985205292400,107255957402300,10.16.6.1,0015bb37,5565,188799,8750,13,56.21,14,True,True,False,368.042,110.534,368.041,110.591,8.5,8.479,0.935,316.03,147,-2,0.0,56.866,0,0,0,0,0,11,0,5,0,1,"[[368.98, 110.607, 8.5, 56.866]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,1,179.025,22.022,1998.984
1785393985234680400,107255986789100,10.16.6.1,0015bb37,5566,188836,8752,12,56.59,12,True,True,False,368.042,110.499,368.043,110.457,8.25,8.268,0.935,316.03,147,-2,0.0,57.852,0,0,0,0,0,13,0,5,0,1,"[[369.384, 110.479, 8.25, 57.852]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,22.022,1998.984
1785393985270056500,107256022164900,10.16.6.1,0015bb37,5567,188870,8754,13,57.03,5,True,True,False,368.043,110.446,368.043,110.441,8.0,8.021,0.935,316.03,147,-2,0.0,56.865,0,0,0,0,0,15,0,5,0,1,"[[369.533, 110.466, 8.0, 56.865]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,22.022,1998.984
1785393985307308300,107256059418000,10.16.6.1,0015bb37,5568,188911,8756,20,56.31,9,True,True,False,368.042,110.537,368.041,110.571,8.25,8.232,0.935,316.03,147,-2,0.0,57.852,0,0,0,0,0,17,0,5,0,1,"[[369.134, 110.59, 8.25, 57.852]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,21.023,2067.755
1785393985324904200,107256077014000,10.16.6.1,0015bb37,5569,188930,8757,19,56.59,4,True,True,False,368.041,110.558,368.041,110.576,8.25,8.245,0.935,316.03,147,-2,0.0,57.335,0,0,0,0,0,18,0,5,0,1,"[[369.239, 110.596, 8.25, 57.335]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,21.023,2067.755
1785393985356574800,107256108684700,10.16.6.1,0015bb37,5570,188960,8759,13,56.49,9,True,True,False,368.042,110.523,368.043,110.47,7.75,7.839,0.935,316.03,147,-2,0.0,57.573,0,0,0,0,0,20,0,5,0,1,"[[369.766, 110.498, 7.75, 57.573]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,21.023,2067.755
1785393985393207500,107256145317500,10.16.6.1,0015bb37,5571,188997,8761,16,56.41,9,True,True,False,368.042,110.491,368.043,110.464,8.0,7.987,0.935,316.03,147,-2,0.0,57.933,0,0,0,0,0,22,0,5,0,1,"[[369.335, 110.486, 8.0, 57.933]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1999.284
1785393985436424900,107256188534800,10.16.6.1,0015bb37,5573,189033,8763,15,55.02,8,True,True,False,368.043,110.461,368.044,110.374,8.25,8.28,0.935,316.03,147,-2,0.0,57.335,0,0,0,0,0,24,0,5,0,1,"[[369.343, 110.396, 8.25, 57.335]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1999.284
1785393985473866100,107256225975800,10.16.6.1,0015bb37,5574,189068,8765,13,55.55,14,True,True,False,368.042,110.504,368.042,110.507,8.25,8.303,0.935,316.03,147,-2,0.0,56.82,0,0,0,0,0,26,0,5,0,1,"[[369.233, 110.527, 8.25, 56.82]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,1,179.025,22.022,1997.934
1785393985489696300,107256241806100,10.16.6.1,0015bb37,5575,189092,8766,24,55.49,10,True,True,False,368.041,110.583,368.04,110.648,8.25,8.265,0.935,316.03,147,-2,0.0,59.41,0,0,0,0,0,27,0,5,0,1,"[[369.074, 110.665, 8.25, 59.41]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1997.934
1785393985523058300,107256275168700,10.16.6.1,0015bb37,5576,189127,8768,13,55.8,7,True,True,False,368.041,110.582,368.041,110.551,8.0,7.97,0.935,316.03,147,-2,0.0,57.399,0,0,0,0,0,29,0,5,0,1,"[[369.468, 110.575, 8.0, 57.399]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1997.934
1785393985567348100,107256319457500,10.16.6.1,0015bb37,5577,189161,8770,20,55.45,13,True,True,False,368.039,110.667,368.039,110.688,8.5,8.458,0.935,316.03,147,-2,0.0,66.042,0,0,0,0,0,31,0,5,0,1,"[[370.015, 110.721, 8.5, 66.042]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,22.022,1998.684
1785393985597969000,107256350077900,10.16.6.1,0015bb37,5578,189200,8772,13,55.11,10,True,True,False,368.041,110.6,368.041,110.584,8.5,8.446,0.935,316.03,147,-2,0.0,65.002,0,0,0,0,0,33,0,5,0,1,"[[370.015, 110.617, 8.5, 65.002]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,22.022,1998.684
1785393985632747300,107256384856400,10.16.6.1,0015bb37,5579,189233,8774,12,55.11,4,True,True,False,368.042,110.52,368.043,110.456,8.25,8.305,0.935,316.03,147,-2,0.0,59.931,0,0,0,0,0,1,0,5,0,1,"[[369.088, 110.473, 8.25, 59.931]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,22.022,1998.684
1785393985669732600,107256421842200,10.16.6.1,0015bb37,5580,189271,8776,20,56.25,4,True,True,False,368.041,110.579,368.04,110.638,8.5,8.434,0.935,316.03,147,-2,0.0,65.002,0,0,0,0,0,3,0,5,0,1,"[[370.281, 110.675, 8.5, 65.002]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1999.584
1785393985684389900,107256436499500,10.16.6.1,0015bb37,5581,189291,8777,20,55.17,6,True,True,False,368.043,110.457,368.045,110.358,8.25,8.302,0.935,316.03,147,-2,0.0,55.794,0,0,0,0,0,4,0,5,0,1,"[[369.335, 110.38, 8.25, 55.794]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,22.022,1999.584
1785393985717634200,107256469744600,10.16.6.1,0015bb37,5582,189323,8779,16,55.37,7,False,True,True,368.042,110.536,,,,8.264,0.935,316.03,147,-2,0.0,38.278,0,0,0,0,0,0,1,4,0,0,[],True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,22.022,1999.584
1785393985754837000,107256506947100,10.16.6.1,0015bb37,5583,189358,8781,22,55.37,9,True,True,False,368.041,110.552,368.04,110.605,8.5,8.482,0.935,316.03,147,-2,0.0,65.521,0,0,0,0,0,2,0,5,0,1,"[[370.312, 110.643, 8.5, 65.521]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1998.234
1785393985789603300,107256541713700,10.16.6.1,0015bb37,5584,189393,8783,17,56.14,8,True,True,False,368.041,110.558,368.041,110.575,8.5,8.448,0.935,316.03,147,-2,0.0,62.425,0,0,0,0,0,4,0,5,0,1,"[[370.21, 110.612, 8.5, 62.425]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,3,0,179.025,22.022,1998.234
1785393985825979900,107256578089800,10.16.6.1,0015bb37,5585,189425,8785,17,56.31,12,True,True,False,368.041,110.566,368.041,110.6,8.5,8.496,0.935,316.03,147,-2,0.0,64.484,0,0,0,0,0,6,0,5,0,1,"[[370.159, 110.635, 8.5, 64.484]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,True,True,0,2,179.025,22.022,1997.784
1785393985860439900,107256612549500,10.16.6.1,0015bb37,5586,189464,8787,20,57.64,5,True,True,False,368.041,110.577,368.041,110.577,8.5,8.449,0.935,316.03,147,-2,0.0,65.002,0,0,0,0,0,8,0,5,0,1,"[[370.015, 110.61, 8.5, 65.002]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,2,0,179.025,22.022,1997.784
1785393985889594600,107256641704200,10.16.6.1,0015bb37,5587,189494,8789,13,57.23,8,True,True,False,368.041,110.574,368.041,110.552,8.25,8.316,0.935,316.03,147,-2,0.0,63.091,0,0,0,0,0,10,0,5,0,1,"[[370.577, 110.595, 8.25, 63.091]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,4,0,179.025,22.022,1997.784
1785393985934474300,107256686583100,10.16.6.1,0015bb37,5588,189530,8791,15,57.76,5,True,True,False,368.04,110.651,368.039,110.662,8.75,8.615,0.935,316.03,147,-2,0.0,65.389,0,0,0,0,0,12,0,5,0,1,"[[369.769, 110.691, 8.75, 65.389]]",True,False,52.024,107.176,389.976,112.824,48,95,347,31,False,True,1,0,179.025,22.022,1997.784
