preview_frame_id,host_epoch_ns,host_monotonic_ns,video_source_epoch_ns,video_pipeline_latency_ms,telemetry_match_delta_ms,sync_offset_ms,decoded_frame_seq,dropped_frames,telemetry_session,telemetry_seq,telemetry_device_ms,tracking_frame_id
725,1785481847239196400,195117991481700,1785481847137321984,101.874416,11.717816,0.0,725,0,000070ca,7495,241337,9549
726,1785481847290295400,195118042580600,1785481847187289088,103.006312,-12.243788,0.0,726,0,000070ca,7496,241365,9550
727,1785481847340250700,195118092535900,1785481847237111040,103.13966,9.74586,0.0,727,0,000070ca,7498,241435,9553
728,1785481847389657300,195118141942700,1785481847287666944,101.990356,3.020956,0.0,728,0,000070ca,7499,241477,9555
729,1785481847439665000,195118191950200,1785481847337699840,101.96516,17.53946,0.0,729,0,000070ca,7501,241547,9558
730,1785481847489814400,195118242099900,1785481847387533056,102.281344,-10.739056,0.0,730,0,000070ca,7502,241566,9559
731,1785481847539563000,195118291848300,1785481847437356032,102.206968,10.140368,0.0,731,0,000070ca,7504,241635,9562
732,1785481847588978100,195118341263500,1785481847487166976,101.811124,-21.435676,0.0,732,0,000070ca,7505,241660,9563
733,1785481847639785100,195118392070200,1785481847537255936,102.529164,-4.898936,0.0,733,0,000070ca,7507,241726,9566
734,1785481847690606000,195118442891000,1785481847586832896,103.773104,-6.939496,0.0,734,0,000070ca,7508,241766,9568
735,1785481847739818800,195118492103800,1785481847637356032,102.462768,9.406068,0.0,735,0,000070ca,7510,241835,9571
736,1785481847789624700,195118541910300,1785481847687456000,102.1687,1.4123,0.0,736,0,000070ca,7511,241862,9572
737,1785481847839633600,195118591919100,1785481847737732864,101.900736,7.324836,0.0,737,0,000070ca,7513,241926,9574
738,1785481847889372500,195118641657900,1785481847787089152,102.283348,-21.240952,0.0,738,0,000070ca,7514,241958,9575
739,1785481847939179600,195118691464900,1785481847837089024,102.090576,11.890576,0.0,739,0,000070ca,7517,242036,9578
740,1785481847988749700,195118741034700,1785481847887011072,101.738628,-10.556072,0.0,740,0,000070ca,7518,242064,9579
741,1785481848039643000,195118791928200,1785481847937078016,102.564984,-10.458716,0.0,741,0,000070ca,7519,242116,9581
742,1785481848089474700,195118841759700,1785481847987000064,102.474636,-8.509264,0.0,742,0,000070ca,7521,242166,9583
743,1785481848139903600,195118892188600,1785481848037300224,102.603376,-4.852124,0.0,743,0,000070ca,7523,242225,9585
744,1785481848189494200,195118941779500,1785481848087166976,102.327224,-7.683576,0.0,744,0,000070ca,7524,242268,9587
745,1785481848239336700,195118991622000,1785481848137545216,101.791484,2.803284,0.0,745,0,000070ca,7526,242326,9589
746,1785481848290871100,195119043156200,1785481848187122176,103.748924,-8.434376,0.0,746,0,000070ca,7527,242367,9591
747,1785481848339952600,195119092237900,1785481848237067008,102.885592,10.762092,0.0,747,0,000070ca,7529,242435,9593
